name,business_type,website,lat,lon,address_line1,address_line2,postcode
Cafe Plaza,Restaurant,,51.8574718,0.517438,S12 The Plaza Enterprise And Innovation Centre,Braintree,CM77 7AU
Caffe Espresso,Restaurant,,,,Witham Leisure Centre,Essex,CM8 1EP
Carrie's Kitchen,Restaurant,,51.7727338,0.6061941,Wheatsheaf,Essex,CM3 2JF
Castle Hedingham Bowls Club,Pub,,51.987272,0.597796,Sheepcot Road,Essex,CO9 3HB
Cellar Cafe,Restaurant,,51.878007,0.562954,East Street,,CM7 3JJ
Chapel Community Care,Restaurant,,,,Ridgewell Congregational Chapel,Ridgewell,CO9 4SA
Chunky Charlie's Ltd,Restaurant,,51.877578,0.549141,118 High Street,,CM7 1JZ
Cinnamon Tree,Restaurant,,51.945034,0.6377,42 High Street,,CO9 2AP
Codham Cuisine,Restaurant,,51.9323169,0.5262732,Equestrian Centre,Wethersfield,CM7 5JQ
Coffee House In The Gardens,Restaurant,,51.881106,0.551956,43 Bocking End,,CM7 9AE
Coggeshall Conservative Club,Pub,,51.872401,0.687972,32 Church Street,Essex,CO6 1TX
Coggeshall Spice,Restaurant,,51.8712596,0.6863903,12 Market Hill,,CO6 1TS
Coggeshall Town Cricket Club,Pub,,,,Kelvedon Road,,CO6 1RQ
Coggeshall Town Football Club,Pub,,51.870007,0.671863,West Street,Essex,CO6 1NT
Colne Valley Golf Club,Pub,,51.933178,0.688709,Station Road,Essex,CO6 2ER
Colnes Constitutional Club,Pub,,51.926909,0.699738,16/18 York Road,,CO6 2RN
Corner Cafe,Restaurant,,51.977167,0.591532,121C Swan Street,,CO9 3ND
Courtauld Halstead Bowls Club,Pub,,51.936043,0.630407,C/O 54 Whitehorse Ave,,CO9 1AL
Courtyard Brewery,Pub,,51.9438896179199,0.632932007312775,24 Trinity Street,,CO9 1JA
Crafty Bear Kitchen,Restaurant,,51.7976286,0.6370045,Blue Post House,Essex,CM8 1BA
Cressing Sports And Social Club,Pub,,51.942254,0.492642,Hall Off Jeffreys Road,Essex,CM7 8JL
Crittall Athletic Social Club,Pub,,51.846722,0.622392,Village Hall,Witham,CM8 3RQ
Crofters@The Courtyard,Restaurant,,51.799117,0.641444,25 Maldon Road,,CM8 2AA
Cross Keys,Pub,,51.788922,0.636497,1 The Street,Essex,CM8 1RU
Dean Fierheller T/A The Woolpack Inn,Pub,,51.809453,0.634504,Church Street,,CM8 2JP
Dished / Legends Pool Club,Restaurant,,51.876386,0.55272,14 Silks Way,,CM7 3GB
Earls Colne Recreation Club,Pub,,51.928337,0.691983,Halstead Road,Essex,CO6 2NG
Easterford Lodge Masonic Hall,Pub,,51.83444,0.700139,High Street,Essex,CO5 9DX
Eastern Aroma,Restaurant,,51.878662109375,0.558516025543213,32 Railway Street,,CM7 3JD
Eatons,Restaurant,,51.878614,0.549911,33 George Yard,,CM7 1RB
Edda Cafe & Bistro,Restaurant,,51.799069,0.638786,68 Newland Street,,CM8 1AH
Edon Coffee Shop,Restaurant,,51.8373603820801,0.701314985752106,Shop 1 And 2 Peters House,Essex,CO5 9AA
El Pulpo,Restaurant,,51.800557,0.641382,33 Newland Street,,CM8 2AF
Elena's Bistro,Restaurant,,51.8789871,0.550932,29 Bank Street,,CM7 1UG
"Essex Police, Fire And Crime Commissioner, Fire And Rescue A",Restaurant,,51.820635,0.676951,Kelvedon Park,Colchester,CM8 3HB
Fennes Estate Ltd (House),Restaurant,,51.91643,0.561492,Fennes Estate,Essex,CM7 5PL
Fennes Shooting Ground School,Restaurant,,51.91643,0.561492,The Fennes Estate,Essex,CM7 5PL
Finchingfield Equestrian Centre,Restaurant,,51.992897,0.482123,Elms Farm,Braintree,CM7 4PG
Fired UP Pizza,Restaurant,,51.944152,0.6366912,59 - 61 High Street,,CO9 2JD
Fish At The William Bossey,Restaurant,,51.774687,0.590364,The Street,Essex,CM3 2ET
Five Guys,Restaurant,,51.868515,0.572191,Unit C2,Essex,CM77 8YJ
Flame & Grill,Restaurant,,51.9736138,0.7075506,Le Mote Farm,Essex,CO9 2NU
Fowlers Farm,Restaurant,,51.865325,0.579867,Braintree Road,Essex,CM77 8DJ
Fox In The Stables Tea Room,Restaurant,,51.9240413,0.593763,Gosfield Shopping Village,Essex,CO9 1PU
Fusion,Restaurant,,51.865791,0.528181,Unit Two,Braintree,CM77 7AE
Games Arena Witham /Know Escape,Restaurant,,51.8000494,0.6399276,Newland House,Essex,CM8 2AP
Gosfield Lake Golf Club,Restaurant,,51.938731,0.580862,Gosfield Hall Drive,Essex,CO9 1SE
Gosfield Social Club,Pub,,51.939965,0.590187,The Street,Essex,CO9 1TD
Great Lodge,Restaurant,,51.934205,0.463053,Bardfield Vineyard,Braintree,CM7 4QD
Greggs,Restaurant,,51.852554,0.730834,London Road,,CO5 9EL
Greggs PLC,Restaurant,,51.9440297,0.6356039,68 High Street,,CO9 2JG
Halfway Hut,Restaurant,,51.788381,0.649764,Benton Hall Golf Club,Essex,CM8 3LH
Halstead Cafe,Restaurant,,51.943935,0.635395,62 High Street,,CO9 2JG
Halstead Conservative Club,Pub,,51.945034,0.6377,34 High Street,,CO9 2AP
Halstead Cricket Club,Pub,,,,Colne Engaine Road,,CO9 2RP
Halstead Masonic Hall,Pub,,51.943963,0.640941,Parsonage Street,,CO9 2JZ
Hasturk Bar Meze Grill,Restaurant,,51.8700904846191,0.570897996425629,3 Charter Way,,CM77 8YH
Hatfield Peverel Football Club,Pub,,51.773463,0.620403,Hatfield Peverel Sports Ground,Essex,CM3 2JL
Hatfield Place,Restaurant,,51.7731759,0.5861851,The Street,,CM3 2ET
Hedingham Castle,Restaurant,,51.992686,0.602655,Bayley Street,Essex,CO9 3DJ
Hedingham United Football Club,Pub,,,,Lawn Meadow,,CO9 3QL
Honey And Wine,Restaurant,,51.9443717,0.6384033,7 The Centre,Essex,CO9 2AJ
Horse And Groom,Restaurant,,,,The Horse And Groom,Essex,CM7 4HF
Hot Food Company,Restaurant,,51.814564,0.670627,Caravan Site Adjacent Fair Rest,Rivenhall,CM8 3EZ
Ifraaz,Restaurant,,51.797799,0.63687,130 Newland Street,,CM8 1BA
Imjai Ltd,Restaurant,,51.944711,0.638074,33 High Street,,CO9 2AA
Jardins,Pub,,,,The Pub,Essex,CM7 6JW
Kaspa's Desserts,Restaurant,,51.8783712,0.5503015,59 High Street,,CM7 1JX
Kelvedon Conservative Club,Pub,,51.837372,0.701302,84 High Street,Essex,CO5 9AA
Kelvedon Labour Club,Pub,,51.835812,0.699525,75 High Street,,CO5 9AE
King William IV PH,Pub,,51.865469,0.538564,114 London Road,,CM77 7PU
Knead Food,Restaurant,,51.939102,0.445601,Braintree Road,Essex,CM7 4PY
Kofi,Restaurant,,51.9271377,0.7019766,90 High Street,,CO6 2QX
LA Bistro,Restaurant,,51.8780764,0.5518685,9 Market Street,,CM7 3YA
Lian Chinese Restaurant,Restaurant,,51.800558,0.641383,5 Newland Street,,CM8 2AF
Lipstick And Locks,Pub,,51.9451134,0.638214,18 High Street,,CO9 2AP
Lipstick And Locks,Pub,,51.8788905,0.5516531,6 Little Square,,CM7 1UT
Little Elms PH,Pub,,51.814259,0.639979,Dorothy Sayers Drive,,CM8 2LX
Lounge India,Restaurant,,51.876708,0.553189,53 South Street,,CM7 3QD
Mama Dell's Of Witham,Restaurant,,51.790318,0.632402,67A Newland Street,,CM8 1DS
Manze's,Restaurant,,51.8780670166016,0.55019998550415,72 High Street,,CM7 1JP
Maplestead Farm,Restaurant,,51.9759509,0.6514142,Maplestead Hall,Essex,CO9 2SL
Marias Indian Dining,Restaurant,,51.8556007,0.6932595,The George,Essex,CO5 9PL
Martha's,Restaurant,,,,The Barn,Essex,CO9 1QY
McDonalds,Restaurant,,51.867696,0.581238,Galleys Roundabout (A120),,CM77 8EZ
Meet & Greet,Restaurant,,51.925404,0.5068012,Shalford Village Hall,Essex,CM7 5EZ
Mem Has Cafe,Restaurant,,51.878617,0.552687,13A Market Place,,CM7 3HG
Memories Of Chinatown,Restaurant,,51.989439,0.584725,1 Crouch Green,Essex,CO9 3DX
Meow Cat Cafe Essex Ltd,Restaurant,,51.9450345,0.6389225,7 High Street,,CO9 2AA
Merchant Spice,Restaurant,,51.876982,0.553815,9 Fairfield Road,,CM7 3HA
Mosaic Restaurant,Restaurant,,51.8794663,0.5508139,13 Bank Street,,CM7 1UG
Mowden Hall Simulated Game Shoot,Restaurant,,51.7615245,0.579041,Mowden Hall Farm,Essex,CM3 2NX
Mrs Salisbury's Of Coggeshall,Restaurant,,51.8974302,0.6738035,Marks Hall Estate,Essex,CO6 1TG
Nags Head Wine Bar,Pub,,51.878617,0.552687,8 Market Place,,CM7 3HG
Namco Funscape,Restaurant,,51.86999,0.570953,Charter Way,,CM77 8YH
Nandos,Restaurant,,51.868515,0.572191,Unit C3,Essex,CM77 8YJ
Notley Golf Club Ltd,Restaurant,,51.848536,0.569585,Witham Road,Essex,CM8 1ST
Number 92,Restaurant,,51.8780326,0.5497447,92 High Street,,CM7 1JP
Oceans,Restaurant,,51.8792253,0.5515558,22 - 26 Bank Street,,CM7 1UL
O'Grady's,Pub,,51.884353,0.542345,94 Panfield Lane,,CM7 5RL
Omars Tandoori,Restaurant,,51.777169,0.598089,The Street,Essex,CM3 2EA
Otto,Restaurant,,51.8400033,0.7054553,180 High Street,,CO5 9JD
Oysters Fish Bar,Restaurant,,51.942254,0.492642,22 Coggeshall Road,,CM7 6BY
Palm Trees Restaurant,Restaurant,,,,Blake End,,CM77 6SG
Panners Coffee Shop,Restaurant,,51.865791,0.528181,Unit 3,Essex,CM77 7AE
Partyman World Of Play,Restaurant,,51.8733787536621,0.567776024341583,9 - 13 Century Drive,,CM77 8YL
Paycockes House,Restaurant,,51.870682,0.681302,25 West Street,Essex,CO6 1NS
Pear Tree Pantry,Restaurant,,51.76808,0.632688,Peartree Farm,Essex,CM3 2JW
Peking Chef,Restaurant,,51.800558,0.641383,3 Newland Street,,CM8 2AF
Petals Tea Rooms,Restaurant,,52.025897,0.548356,Ridgewell Road,Essex,CO9 4RG
Pickles Playhouse,Restaurant,,51.80742,0.647355,27 Crittall Road,,CM8 3DR
Pizza Express/Mac \& Wings,Restaurant,,51.86999,0.570953,81 Freeport Village,Essex,CM77 8YH
Pizza Mania,Restaurant,,51.801083,0.641225,30 Newland Street,,CM8 2AQ
Pollys Pie And Mash,Restaurant,,51.8003044128418,0.639496982097626,16 Newlands Precinct,,CM8 2AP
POP Essex,Restaurant,,51.8800665,0.5509205,3 - 7 Bocking End,,CM7 9AE
Pret A Manger,Restaurant,,51.8703894,0.5697495,Unit L2,Braintree,CM77 8YH
Prezzo,Restaurant,,51.799069,0.638786,70 Newland Street,,CM8 1AH
Prezzo,Restaurant,,51.942254,0.492642,Charter Way,,CM7 8YH
RAFA Club,Pub,,51.794935,0.634644,Howbridge Road,,CM8 1BX
Ranfields Brasserie,Restaurant,,51.871924,0.685605,4/6 Stoneham Street,,CO6 1TT
RD Trading,Restaurant,,51.8885082,0.5342431,Tekhnicon House,Essex,CM7 2YN
Restaurant Associates,Restaurant,,51.801244,0.642859,Marsh,Witham,CM8 2UP
Rivenhall Oaks Golf Centre,Restaurant,,51.812249,0.646579,Forest Road,,CM8 2PS
Riverside Spice,Restaurant,,51.926408,0.711738,44 Lower Holt Street,,CO6 2PH
Rupert's Taproom & Cocktail Bar,Pub,,51.8713148,0.6859433,3 Market Hill,,CO6 1TS
Saxon Arms,Restaurant,,51.7870445251465,0.622754991054535,Gershwin Boulevard,,CM8 1FQ
Sconch Yarn Shop,Restaurant,,51.9452233,0.6385261,12 High Street,,CO9 2AP
Shake Express,Restaurant,,51.877578,0.549141,112 High Street,,CM7 1JZ
Shampers Wine And Cheese,Pub,,51.798714,0.638998,63B Newland Street,,CM8 1AA
Silver End Bowling Club,Pub,,51.849403,0.62114,Broadway,Essex,CM8 3RA
Silver End United Football Club,Pub,,51.8473439,0.6223243,Rear Of Village Hall,Essex,CM8 3RQ
Silver End Youth Football Club - Francis Crittall Pavillion,Pub,,,,Football Pavilion And Sports Ground,Essex,CM8 3QG
Skylark Cafe,Restaurant,,51.864196,0.517851,Discovery Centre,Great Notley,CM77 7FS
Smeetham Hall Barn,Restaurant,,52.03721,0.690283,Smeetham Hall Lane,Suffolk,CO10 7EU
Snack Shack,Restaurant,,51.935395,0.586185,Gosfield Lake Resort,Essex,CO9 1UD
Something Scrummy,Restaurant,,51.878328,0.554399,Braintree District Museum,Essex,CM7 3HW
Sparrows Campsite,Pub,,51.9265785,0.6099829,Froyz Hall,Essex,CO9 1RS
Spudmania,Restaurant,,51.8066129,0.6355965,2 Church Street,,CM8 2JL
Starbucks,Restaurant,,,,Galleys Corner,Essex,CM77 8GA
Starbucks,Restaurant,,51.820635,0.676951,London Road,Essex,CM8 3HB
Stepfield Snooker Club,Pub,,51.802809,0.648042,2 Stepfield,,CM8 3TH
Strike Shack At The Essex,Pub,,51.9091271,0.6867528,The Essex Golf And Leisure Club,Essex,CO6 2NS
Sugondha Indian Takeaway,Restaurant,,52.016489,0.564582,3 Bridge Street,Essex,CO9 4HU
Swan Inn PH,Pub,,51.775431,0.59248,The Street,Essex,CM3 2DW
Tabor Centre,Restaurant,,51.8821,0.555456,Bocking Place,Essex,CM7 9BT
Tarka's Cafe,Restaurant,,52.055645,0.506476,Baythorne Hall,Essex,CO9 4AH
Terling Cricket Club,Pub,,51.805403,0.562677,The Dismals,Essex,CM3 2PY
"TGI Fridays, Byron Burger, Mother Clucker, Liberty Desserts",Restaurant,,,,TGI Friday,Essex,CM77 8YJ
Thai Cottage,Restaurant,,51.797502,0.637303,149 Newland Street,,CM8 1BE
The Angel,Pub,,51.832975,0.696974,St Marys Square,Colchester,CO5 9AN
The Angel PH,Pub,,51.942254,0.492642,36 Bradford Street,,CM7 6AT
The Appletree,Restaurant,,51.937601,0.559337,Church Road,Essex,CO9 1SG
The Astronomer,Restaurant,,,,Avenue East,Essex,CM77 7AH
The Atlas Club (Earls Colne),Pub,,51.926409,0.697599,4 Foundry Lane,Essex,CO6 2SB
The Barns Tea Room,Restaurant,,51.838863,0.607795,Cressing Temple,Essex,CM77 8PD
The Battesford Court,Pub,,51.799069,0.638786,100/102 Newland Street,,CM8 1AH
The Bell,Pub,,51.947183,0.434922,Dunmow Road,Essex,CM7 4SA
The Bell,Pub,,51.898707,0.519737,Kynaston Road,Essex,CM7 5AQ
The Bell,Pub,,51.886112,0.569795,Mountbatten Road,,CM7 9UL
The Bell Inn,Pub,,51.98963,0.598938,10 St James Street,Essex,CO9 3EJ
The Bell Inn,Pub,,51.850391,0.717068,The Street,Essex,CO5 9QQ
The Blue Anchor,Restaurant,,51.843268,0.713923,132 Feering Hill,Essex,CO5 9PY
The Blue Strawberry Bistro,Restaurant,,51.7754211425781,0.592492997646332,Blue Strawberry Bistro,Essex,CM3 2DW
The Bull PH,Pub,,51.878258,0.552216,Market Place,,CM7 3HJ
The Chapel Inn,Pub,,51.871305,0.685931,4 Market Hill,Essex,CO6 1TS
The Cherry Tree,Pub,,51.813552,0.634192,Cressing Road,,CM8 2NW
"The Chubby Pizza, Burger, Wraps And Dessert",Restaurant,,51.878987,0.551778,8 Leather Lane,,CM7 1UZ
The Cod Father,Restaurant,,,,The Square,Essex,CM77 7US
The Coffee Lounge,Restaurant,,51.774606,0.601739,Village Hall,Essex,CM3 2HW
The Compasses At Pattiswick,Pub,,51.89062,0.643974,Compasses Road,Essex,CM77 8BG
The Co-operative Food,Pub,,51.944726,0.6418,Colchester Road,,CO9 2DY
The Cornish Bakery,Restaurant,,51.8694691,0.5705142,Unit P3,Braintree,CM77 8YH
The Cross Keys PH,Pub,,51.770723,0.607329,The Green,Essex,CM3 2JQ
The Curry Cottage,Restaurant,,51.946081,0.64076,73 Head Street,,CO9 2AU
The Dorrington,Pub,,51.943799,0.632229,2A Trinity Street,,CO9 1JD
The Drapers,Restaurant,,51.927561,0.700723,53 High Street,,CO6 2PB
The Drum Inn,Pub,,51.927883,0.698822,21 High Street,,CO6 2PA
The Duke Of Wellington,Pub,,51.777169,0.598089,The Street,Essex,CM3 2EA
The Eagle,Pub,,,,192 Coggeshall Road,,CM7 6ER
The Eight Bells PH,Pub,,51.970369,0.771877,6 Colchester Road,Suffolk,CO8 5AE
The Finchingfield Lion,Pub,,,,6 Church Hill,,CM77 4NN
The Five Bells PH,Pub,,51.940436,0.691835,7 Mill Lane,Essex,CO6 2HY
The Fox On The Green,Pub,,51.968585,0.450132,The Green,Essex,CM7 4JX
The Foyer,Restaurant,,51.812177,0.638972,Rickstones Road,,CM8 2NG
The Gardeners Retreat Restaurant,Restaurant,,51.8660316467285,0.582432985305786,Braintree Garden Centre,Braintree,CM77 8DH
The George,Pub,,51.801083,0.641225,36 Newland Street,,CM8 2AQ
The George Inn Shalford Ltd,Pub,,51.9339218139648,0.504266977310181,The Street,,CM7 5HH
The Good Place,Restaurant,,51.9899093,0.5993473,Majendie House,Essex,CO9 3FS
The Green Dragon,Pub,,51.846766,0.522962,Upper London Road,Essex,CM77 8QN
The Green Man,Pub,,52.008609,0.533121,3 Church Lane,Essex,CO9 4DR
The Half Moon,Pub,,52.050065,0.611823,Cole Green,Essex,CO10 7DP
The Henny Swan,Pub,,52.01278,0.736926,Henny Street,Suffolk,CO10 7LS
The Holiday Inn Express,Restaurant,,51.868374,0.536868,Panners Roundabout,,CM77 7AB
The Horse And Groom PH,Pub,,51.879561,0.54979,20 Rayne Road,,CM7 2QA
The House By Hilly Gant,Restaurant,,51.877976,0.551125,34 New Street,,CM7 1ES
The Institute,Pub,,51.88077561,0.55189932,15 Bocking End,,CM7 9AE
The Kabin Cafe,Restaurant,,52.015567,0.563975,Unit 19-20,Great Yeldham,CO9 4PP
The Kavern,Pub,,51.88014635,0.56269,Function Room In The Basement Of The Pub,Essex,CM7 3JJ
The Kings Head,Pub,,51.968982,0.695701,The Street,Essex,CO9 2NH
The Kings Head PH,Pub,,51.93561,0.592788,The Street,,CO9 1TP
The Lamarsh Lion,Pub,,51.984456,0.754876,Bures Road,Essex,CO8 5EP
The Lion PH,Pub,,51.927883,0.698822,11 High Street,Essex,CO6 2PA
The Little Book Cafe,Restaurant,,51.945647,0.638464,13 - 15 Hedingham Road,,CO9 2DA
The Locomotive,Pub,,51.944934,0.632136,Butler Road,,CO9 1LL
The Lounge,Pub,,51.878617,0.552687,10 - 12 Market Place,,CM7 3HG
The Mansion House (kitchen),Restaurant,,51.992686,0.602655,Hedingham Castle,Halstead,CO9 3DJ
The Mocha Tree,Restaurant,,51.878231,0.551415,7 New Street,,CM7 1ER
The Mulberry Tree,Pub,,51.869311,0.581853,Braintree Bypass,,CM77 8GG
The Orange Tree,Pub,,51.875779,0.574756,Cressing Road,,CM7 3PH
The Pheasant PH,Pub,,52.006994,0.640207,Audley End,Essex,CO9 3AU
The Picture Palace,Pub,,51.876982,0.553815,Fairfield Road,,CM7 3HA
The Picture Pot Ltd,Restaurant,,51.9677877,0.4504074,3 The Green,Essex,CM7 4JS
The Plough,Pub,,,,The Street,,CO9 4BJ
The Prince Louis,Restaurant,,51.8583526611328,0.523189008235931,Notley Green,,CM77 7US
The Pub,Pub,,,,East Street,,CM7 6JW
The Railway,Pub,,51.805964,0.63652,2 Chipping Hill,,CM8 2DE
The Railway Tavern,Pub,,51.839766,0.704334,182 High Street,,CO5 9JD
The Rayleigh Arms,Restaurant,,,,Owls Hill,,CM3 2PW
The Real Greek,Restaurant,,51.8703894,0.5697495,Unit F6 And F7,Braintree,CM77 8YH
The Red Lion Inn,Pub,,52.042889,0.621497,Fowes Lane,Suffolk,CO10 7BQ
The Red Lion PH,Pub,,51.800558,0.641383,7 Newland Street,,CM8 2AF
The Retreat PH,Pub,,51.902304,0.554771,42 Church Street,Essex,CM7 5JY
The Rib Shack,Restaurant,,51.8776555,0.5629602,6 East Street,,CM7 3JJ
The Royal Oak,Pub,,51.943935,0.635395,58 High Street,,CO9 2JG
The Shiish,Restaurant,,51.945504,0.638805,5 - 7 Market Hill,,CO9 2AR
The Sportsman,Pub,,51.875164,0.565466,Unit 5,Essex,CM7 3RU
The Square And Compasses,Pub,,51.816218,0.534198,Fuller Street,Essex,CM3 2BB
The Strawberry Tea Rooms,Restaurant,,51.783324,0.638708,Olivers Farm Nurseries,Essex,CM8 3HY
The Sun Inn,Pub,,51.840861,0.707942,Feering Hill,,CO5 9NH
The Swan,Pub,,51.876067,0.513662,1 The Street,Essex,CM77 6RQ
The Swan,Pub,,51.797502,0.637303,153 Newland Street,,CM8 1BE
The Swan PH,Pub,,51.942254,0.492642,24-28 Bank Street,,CM7 7UR
The Tea Rooms,Restaurant,,51.800093,0.640065,46 Newland Street,,CM8 2AR
The Three Bottles,Pub,,52.016318,0.565447,Leather Lane,Essex,CO9 4HY
The Three Tuns Inn,Pub,,51.968517,0.456403,Wethersfield Road,Essex,CM7 4NR
The Victory Inn,Pub,,51.99556,0.666733,The Green,Essex,CO9 2PT
The Vine,Pub,,51.948512,0.43677,Vine Street,Essex,CM7 4SR
The Vine Inn,Pub,,51.942254,0.492642,105 The Street,Essex,CM7 8LL
The Watering Can,Restaurant,,51.942254,0.492642,Cherry Lane Garden Centre,Braintree,CM7 8AE
The Well,Restaurant,,51.799723,0.63852,1 Penhaligon Court,Essex,CM8 1BQ
The Welsh Princess,Pub,,51.87554,0.509259,21 The Street,Essex,CM77 6RW
The Wethersfield Club,Pub,,51.953394,0.487974,Old Mill Chase,Essex,CM7 4EB
The Wheatsheaf,Pub,,51.989352,0.598456,2 Queen Street,Essex,CO9 3EX
The Wheatsheaf,Pub,,51.772513,0.60649,The Green,Essex,CM3 2JF
The White Hart,Pub,,51.944711,0.638074,15 High Street,,CO9 2AA
The White Hart,Pub,,52.011023,0.566586,Poole Street,Essex,CO9 4HJ
The White Horse PH,Pub,,51.807475,0.635317,Church Street,,CM8 2JL
The Windmill Bistro,Restaurant,,51.8943598,0.5542318,Pollys Field Village,Essex,CM7 5GX
The Witham Cuisine/Spice Venue,Restaurant,,51.8006047,0.6401748,5 Collingwood Road,,CM8 2DY
The Witham Hub,Restaurant,,51.7994998,0.6423759,17 The Grove Centre,Essex,CM8 2YT
The Woolpack Inn,Pub,,51.873912,0.6903,91 Church Street,Essex,CO6 1UB
Three Pigeons,Pub,,51.939987,0.628543,Mount Hill,,CO9 1AA
Tim Hortons Cafe And Bake,Restaurant,,,,Tim Hortons,Cressing,CM77 8GA
Toast,Restaurant,,51.800093,0.640065,50 Newland Street,,CM8 2AR
Toast,Restaurant,,51.8781852722168,0.550233006477356,64 High Street,,CM7 1JP
Toby Carvery,Restaurant,,51.868374,0.536868,Notley Cross,,CM77 7AB
Toddle Town,Restaurant,,51.8780659,0.5519406,7 Market Street,,CM7 3YA
Tomo's Tavern,Pub,,,,Walthambury House,Essex,CM7 7TH
Torsbeanie Corner Cafe,Restaurant,,51.943438,0.636297,10 Weavers Court,,CO9 2JN
Trotters Cafe,Restaurant,,51.8020426,0.6500677,The Surridge Centre,Essex,CM8 3TH
Turquoise Turkish Restaurant,Restaurant,,51.79983,0.636931,1 Guithavon Street,,CM8 1BJ
Twinstead Cricket Club,Pub,,51.9971694946289,0.707620978355408,Twinstead Cricket Ground,Essex,CO10 7NA
Valero Lounge,Restaurant,,51.7991752624512,0.639706015586853,Witham House,Essex,CM8 2BE
Village Hall,Restaurant,,,,Cornish Hall End,Essex,CM7 4JC
Village Indigo At Willow Inn,Restaurant,,51.8567442,0.6021923,The Willows Inn,Essex,CM77 8DQ
Violets Vintage Tea Room,Restaurant,,51.9898202,0.5989051,3 St James Street,,CO9 3EJ
Voujon Indian Restaurant,Restaurant,,51.87554,0.509258,17 The Street,,CM77 6RW
Wadud's Fusion,Restaurant,,51.877478,0.622395,Coggeshall Road,,CM77 8ED
Wagamama,Restaurant,,51.8694691,0.5705142,Braintree Village,Essex,CM77 8YH
Water Lily,Restaurant,,51.9439,0.632919,18 Trinity Street,,CO9 1JA
Waterside Cafe And Bar,Restaurant,,51.806245,0.659559,Colemans Cottage Fishery,Witham,CM8 3EX
Weavers Restaurant And Bocking Village Club,Restaurant,,51.904388,0.5569369,Bocking United Services Club,Braintree,CM7 5LA
Western Arms,Pub,,51.843598,0.629006,Western Road,Essex,CM8 3SD
Weston Business Centre Cafe,Restaurant,,51.8550896,0.5174251,1 Rontgen Place,Essex,CM77 7AX
Whispers Wine Bar,Restaurant,,51.936764,0.607709,26 High Street,,CO9 1SP
White Colne Village Hall,Restaurant,,51.937149,0.730267,Bures Road,Essex,CO6 2QB
White Notley Football Club,Pub,,51.826156,0.600907,Oak Farm,Witham,CM8 1SF
Wildwood,Restaurant,,51.86999,0.570953,1 - 2 Freeport Village,Essex,CM77 8YH
Winners,Restaurant,,51.968585,0.450132,The Green,Essex,CM7 4JX
Witham Bowls Club,Pub,,51.800777,0.639205,Collingwood Road,,CM8 2DY
Witham Cafe,Restaurant,,51.8000640869141,0.63926100730896,30 Newlands Precinct,,CM8 2AP
Witham Cricket Club,Pub,,51.7967919,0.6428122,Sports Pavillion,Essex,CM8 1HN
Witham Hockey Club,Pub,,51.7967919,0.6428122,Witham Pavilion Club,Essex,CM8 1HN
Witham Legion Mess,Pub,,51.8027156,0.6433474,The Royal British Legion Memorial Hall,Essex,CM8 2AZ
